id,id,fdc_id,seq_num,amount,measure_unit_id,portion_description,modifier,gram_weight
37026,279695,2343741,1.0,,9999,1 pretzel chip/crisp/thin,64588,2.7
37027,279696,2343741,2.0,,9999,1 small single serving bag,64578,28.0
37028,279697,2343741,3.0,,9999,1 medium single serving bag,64579,57.0
37029,279698,2343741,4.0,,9999,1 large single serving bag,64541,85.0
37030,279699,2343741,5.0,,9999,1 100 calorie package,64138,25.0
37031,279700,2343741,6.0,,9999,1 cup,10205,40.0
37032,279701,2343741,7.0,,9999,Quantity not specified,90000,28.0
37033,279702,2343742,1.0,,9999,1 miniature/bite size,64233,4.0
37034,279703,2343742,2.0,,9999,1-3 ring thin pretzel,64574,7.0
37035,279704,2343742,3.0,,9999,1-3 ring thick pretzel,64575,31.0
37036,279705,2343742,4.0,,9999,1 pretzel stick,64316,2.0
37037,279706,2343742,5.0,,9999,1 rod,64576,24.0
37038,279707,2343742,6.0,,9999,"1 pretzel, NS as to size",64577,4.0
37039,279708,2343742,7.0,,9999,1 small single serving bag,64578,28.0
37040,279709,2343742,8.0,,9999,1 medium single serving bag,64579,57.0
37041,279710,2343742,9.0,,9999,1 large single serving bag,64541,85.0
37042,279711,2343742,10.0,,9999,1 100 calorie package,64138,25.0
37043,279712,2343742,11.0,,9999,1 cup,10205,86.0
37044,279713,2343742,12.0,,9999,Quantity not specified,90000,28.0
37045,279714,2343743,1.0,,9999,1 miniature/bite size,64233,4.0
37046,279715,2343743,2.0,,9999,1-3 ring thin pretzel,64574,7.0
37047,279716,2343743,3.0,,9999,1-3 ring thick pretzel,64575,31.0
37048,279717,2343743,4.0,,9999,1 pretzel stick,64316,2.0
37049,279718,2343743,5.0,,9999,1 rod,64576,24.0
37050,279719,2343743,6.0,,9999,"1 pretzel, NS as to size",64577,4.0
37051,279720,2343743,7.0,,9999,1 small single serving bag,64578,28.0
37052,279721,2343743,8.0,,9999,1 medium single serving bag,64579,57.0
37053,279722,2343743,9.0,,9999,1 large single serving bag,64541,85.0
37054,279723,2343743,10.0,,9999,1 100 calorie package,64138,25.0
37055,279724,2343743,11.0,,9999,1 cup,10205,86.0
37056,279725,2343743,15.0,,9999,Quantity not specified,90000,28.0
37057,279726,2343744,1.0,,9999,1 miniature/bite size,64233,4.0
37058,279727,2343744,2.0,,9999,1-3 ring thin pretzel,64574,7.0
37059,279728,2343744,3.0,,9999,1-3 ring thick pretzel,64575,31.0
37060,279729,2343744,4.0,,9999,1 pretzel stick,64316,2.0
37061,279730,2343744,5.0,,9999,1 rod,64576,24.0
37062,279731,2343744,6.0,,9999,"1 pretzel, NS as to size",64577,4.0
37063,279732,2343744,7.0,,9999,1 small single serving bag,64578,28.0
37064,279733,2343744,8.0,,9999,1 medium single serving bag,64579,57.0
37065,279734,2343744,9.0,,9999,1 large single serving bag,64541,85.0
37066,279735,2343744,10.0,,9999,1 100 calorie package,64138,25.0
37067,279736,2343744,11.0,,9999,1 cup,10205,86.0
37068,279737,2343744,12.0,,9999,Quantity not specified,90000,28.0
37069,279738,2343745,1.0,,9999,1 miniature/bite size,64233,4.0
37070,279739,2343745,2.0,,9999,1-3 ring thin pretzel,64574,7.0
37071,279740,2343745,3.0,,9999,1-3 ring thick pretzel,64575,31.0
37072,279741,2343745,4.0,,9999,1 pretzel stick,64316,2.0
37073,279742,2343745,5.0,,9999,1 rod,64576,24.0
37074,279743,2343745,6.0,,9999,"1 pretzel, NS as to size",64577,4.0
37075,279744,2343745,7.0,,9999,1 small single serving bag,64578,28.0
37076,279745,2343745,8.0,,9999,1 medium single serving bag,64579,57.0
37077,279746,2343745,9.0,,9999,1 large single serving bag,64541,85.0
37078,279747,2343745,10.0,,9999,1 100 calorie package,64138,25.0
37079,279748,2343745,11.0,,9999,1 cup,10205,86.0
37080,279749,2343745,13.0,,9999,Quantity not specified,90000,28.0
37081,279750,2343746,1.0,,9999,1 miniature/bite size,64233,4.0
37082,279751,2343746,2.0,,9999,1-3 ring thin pretzel,64574,7.0
37083,279752,2343746,3.0,,9999,1-3 ring thick pretzel,64575,31.0
37084,279753,2343746,4.0,,9999,1 pretzel stick,64316,2.0
37085,279754,2343746,5.0,,9999,1 rod,64576,24.0
37086,279755,2343746,6.0,,9999,"1 pretzel, NS as to size",64577,4.0
37087,279756,2343746,7.0,,9999,1 small single serving bag,64578,28.0
37088,279757,2343746,9.0,,9999,1 medium single serving bag,64579,57.0
37089,279758,2343746,10.0,,9999,1 large single serving bag,64541,85.0
37090,279759,2343746,11.0,,9999,1 100 calorie package,64138,25.0
37091,279760,2343746,12.0,,9999,1 cup,10205,86.0
37092,279761,2343746,13.0,,9999,Quantity not specified,90000,28.0
37093,279762,2343747,1.0,,9999,1 miniature/bite size,64233,3.0
37094,279763,2343747,2.0,,9999,"1 pretzel, NS as to size",64577,3.0
37095,279764,2343747,3.0,,9999,1 small single serving bag,64578,28.0
37096,279765,2343747,4.0,,9999,1 medium single serving bag,64579,57.0
37097,279766,2343747,5.0,,9999,1 large single serving bag,64541,85.0
37098,279767,2343747,6.0,,9999,1 100 calorie package,64138,25.0
37099,279768,2343747,7.0,,9999,1 cup,10205,96.0
37100,279769,2343747,8.0,,9999,Quantity not specified,90000,28.0
37101,279770,2343748,1.0,,9999,1 miniature/bite size,64233,3.0
37102,279771,2343748,2.0,,9999,"1 pretzel, NS as to size",64577,3.0
37103,279772,2343748,3.0,,9999,1 small single serving bag,64578,28.0
37104,279773,2343748,4.0,,9999,1 medium single serving bag,64579,57.0
37105,279774,2343748,5.0,,9999,1 large single serving bag,64541,85.0
37106,279775,2343748,6.0,,9999,1 100 calorie package,64138,25.0
37107,279776,2343748,7.0,,9999,1 cup,10205,96.0
37108,279777,2343748,10.0,,9999,Quantity not specified,90000,28.0
37109,279778,2343749,1.0,,9999,1 miniature/bite size,64233,3.0
37110,279779,2343749,2.0,,9999,"1 pretzel, NS as to size",64577,3.0
37111,279780,2343749,3.0,,9999,1 small single serving bag,64578,28.0
37112,279781,2343749,4.0,,9999,1 medium single serving bag,64579,57.0
37113,279782,2343749,5.0,,9999,1 large single serving bag,64541,85.0
37114,279783,2343749,6.0,,9999,1 100 calorie package,64138,25.0
37115,279784,2343749,7.0,,9999,1 cup,10205,96.0
37116,279785,2343749,8.0,,9999,Quantity not specified,90000,28.0
37117,279786,2343750,1.0,,9999,1 bite size/nugget,64590,14.0
37118,279787,2343750,2.0,,9999,1 small,62015,62.0
37119,279788,2343750,3.0,,9999,1 medium/regular,64591,120.0
37120,279789,2343750,4.0,,9999,1 large,60919,143.0
37121,279790,2343750,5.0,,9999,"1 pretzel, NS as to size",64577,120.0
37122,279791,2343750,6.0,,9999,1 pretzel stick,64316,21.0
37123,279792,2343750,7.0,,9999,"1 cup, nuggets",64592,147.0
37124,279793,2343750,8.0,,9999,Quantity not specified,90000,120.0
37125,279794,2343751,1.0,,9999,1 bite size/nugget,64590,14.0
37126,279795,2343751,2.0,,9999,1 small,62015,62.0
37127,279796,2343751,3.0,,9999,1 medium/regular,64591,120.0
37128,279797,2343751,4.0,,9999,1 large,60919,143.0
37129,279798,2343751,5.0,,9999,"1 pretzel, NS as to size",64577,120.0
37130,279799,2343751,6.0,,9999,1 pretzel stick,64316,21.0
37131,279800,2343751,7.0,,9999,"1 cup, nuggets",64592,147.0
37132,279801,2343751,8.0,,9999,Quantity not specified,90000,120.0
37133,279802,2343752,1.0,,9999,1 bite size/nugget,64590,14.0
37134,279803,2343752,2.0,,9999,1 small,62015,62.0
37135,279804,2343752,3.0,,9999,1 medium/regular,64591,120.0
37136,279805,2343752,4.0,,9999,1 large,60919,143.0
37137,279806,2343752,5.0,,9999,"1 pretzel, NS as to size",64577,120.0
37138,279807,2343752,6.0,,9999,1 pretzel stick,64316,21.0
37139,279808,2343752,7.0,,9999,"1 cup, nuggets",64592,147.0
37140,279809,2343752,8.0,,9999,Quantity not specified,90000,120.0
37141,279810,2343753,1.0,,9999,1 bite size/nugget,64590,14.0
37142,279811,2343753,2.0,,9999,1 small,62015,62.0
37143,279812,2343753,3.0,,9999,1 medium/regular,64591,120.0
37144,279813,2343753,4.0,,9999,1 large,60919,143.0
37145,279814,2343753,5.0,,9999,"1 pretzel, NS as to size",64577,120.0
37146,279815,2343753,6.0,,9999,1 pretzel stick,64316,21.0
37147,279816,2343753,7.0,,9999,"1 cup, nuggets",64592,147.0
37148,279817,2343753,8.0,,9999,Quantity not specified,90000,120.0
37149,279818,2343754,1.0,,9999,1 bite size/nugget,64590,14.0
37150,279819,2343754,2.0,,9999,1 small,62015,62.0
37151,279820,2343754,3.0,,9999,1 medium/regular,64591,120.0
37152,279821,2343754,4.0,,9999,1 large,60919,143.0
37153,279822,2343754,5.0,,9999,"1 pretzel, NS as to size",64577,120.0
37154,279823,2343754,6.0,,9999,1 pretzel stick,64316,21.0
37155,279824,2343754,7.0,,9999,"1 cup, nuggets",64592,147.0
37156,279825,2343754,8.0,,9999,Quantity not specified,90000,120.0
37157,279826,2343755,1.0,,9999,1 bite size/nugget,64590,14.0
37158,279827,2343755,2.0,,9999,1 small,62015,62.0
37159,279828,2343755,3.0,,9999,1 medium/regular,64591,120.0
37160,279829,2343755,4.0,,9999,1 large,60919,143.0
37161,279830,2343755,5.0,,9999,"1 pretzel, NS as to size",64577,120.0
37162,279831,2343755,6.0,,9999,1 pretzel stick,64316,21.0
37163,279832,2343755,7.0,,9999,"1 cup, nuggets",64592,147.0
37164,279833,2343755,8.0,,9999,Quantity not specified,90000,120.0
37165,279834,2343756,1.0,,9999,1 bite size/nugget,64590,14.0
37166,279835,2343756,2.0,,9999,1 small,62015,74.0
37167,279836,2343756,3.0,,9999,1 medium/regular,64591,147.0
37168,279837,2343756,4.0,,9999,1 large,60919,175.0
37169,279838,2343756,5.0,,9999,"1 pretzel, NS as to size",64577,147.0
37170,279839,2343756,6.0,,9999,1 pretzel stick,64316,25.0
37171,279840,2343756,7.0,,9999,"1 cup, nuggets",64592,168.0
37172,279841,2343756,8.0,,9999,Quantity not specified,90000,147.0
37173,279842,2343757,1.0,,9999,1 bite size/nugget,64590,14.0
37174,279843,2343757,2.0,,9999,1 small,62015,65.0
37175,279844,2343757,3.0,,9999,1 medium/regular,64591,125.0
37176,279845,2343757,4.0,,9999,1 large,60919,149.0
37177,279846,2343757,5.0,,9999,"1 pretzel, NS as to size",64577,125.0
37178,279847,2343757,6.0,,9999,1 pretzel stick,64316,25.0
37179,279848,2343757,7.0,,9999,"1 cup, nuggets",64592,168.0
37180,279849,2343757,8.0,,9999,Quantity not specified,90000,125.0
37181,279850,2343758,1.0,,9999,1 bite size/nugget,64590,14.0
37182,279851,2343758,2.0,,9999,1 small,62015,74.0
37183,279852,2343758,3.0,,9999,1 medium/regular,64591,147.0
37184,279853,2343758,4.0,,9999,1 large,60919,175.0
37185,279854,2343758,5.0,,9999,"1 pretzel, NS as to size",64577,147.0
37186,279855,2343758,6.0,,9999,1 pretzel stick,64316,25.0
37187,279856,2343758,7.0,,9999,"1 cup, nuggets",64592,168.0
37188,279857,2343758,8.0,,9999,Quantity not specified,90000,147.0
37189,279858,2343759,1.0,,9999,1 bite size/nugget,64590,14.0
37190,279859,2343759,2.0,,9999,1 small,62015,74.0
37191,279860,2343759,3.0,,9999,1 medium/regular,64591,147.0
37192,279861,2343759,4.0,,9999,1 large,60919,175.0
37193,279862,2343759,5.0,,9999,"1 pretzel, NS as to size",64577,147.0
37194,279863,2343759,6.0,,9999,1 pretzel stick,64316,25.0
37195,279864,2343759,7.0,,9999,"1 cup, nuggets",64592,168.0
37196,279865,2343759,8.0,,9999,Quantity not specified,90000,147.0
37197,279866,2343760,1.0,,9999,1 medium/regular,64591,71.0
37198,279867,2343760,2.0,,9999,"1 pretzel, NS as to size",64577,71.0
37199,279868,2343760,3.0,,9999,1 bite size/nugget,64590,14.0
37200,279869,2343760,4.0,,9999,1 pretzel stick,64316,21.0
37201,279870,2343760,5.0,,9999,"1 cup, nuggets",64592,147.0
37202,279871,2343760,6.0,,9999,Quantity not specified,90000,71.0
37203,279872,2343761,1.0,,9999,1 medium/regular,64591,71.0
37204,279873,2343761,2.0,,9999,"1 pretzel, NS as to size",64577,71.0
37205,279874,2343761,3.0,,9999,1 bite size/nugget,64590,14.0
37206,279875,2343761,4.0,,9999,1 pretzel stick,64316,21.0
37207,279876,2343761,5.0,,9999,"1 cup, nuggets",64592,147.0
37208,279877,2343761,6.0,,9999,Quantity not specified,90000,71.0
37209,279878,2343762,1.0,,9999,1 medium/regular,64591,71.0
37210,279879,2343762,2.0,,9999,"1 pretzel, NS as to size",64577,71.0
37211,279880,2343762,3.0,,9999,1 bite size/nugget,64590,14.0
37212,279881,2343762,4.0,,9999,1 pretzel stick,64316,21.0
37213,279882,2343762,5.0,,9999,"1 cup, nuggets",64592,147.0
37214,279883,2343762,6.0,,9999,Quantity not specified,90000,71.0
37215,279884,2343763,1.0,,9999,1 medium/regular,64591,71.0
37216,279885,2343763,2.0,,9999,"1 pretzel, NS as to size",64577,71.0
37217,279886,2343763,3.0,,9999,1 bite size/nugget,64590,14.0
37218,279887,2343763,4.0,,9999,1 pretzel stick,64316,25.0
37219,279888,2343763,5.0,,9999,"1 cup, nuggets",64592,147.0
37220,279889,2343763,6.0,,9999,Quantity not specified,90000,71.0
37221,279890,2343764,1.0,,9999,1 medium/regular,64591,71.0
37222,279891,2343764,2.0,,9999,"1 pretzel, NS as to size",64577,71.0
37223,279892,2343764,3.0,,9999,1 bite size/nugget,64590,14.0
37224,279893,2343764,4.0,,9999,1 pretzel stick,64316,21.0
37225,279894,2343764,5.0,,9999,"1 cup, nuggets",64592,147.0
37226,279895,2343764,6.0,,9999,Quantity not specified,90000,71.0
37227,279896,2343765,1.0,,9999,1 medium/regular,64591,71.0
37228,279897,2343765,2.0,,9999,"1 pretzel, NS as to size",64577,71.0
37229,279898,2343765,3.0,,9999,1 bite size/nugget,64590,14.0
37230,279899,2343765,4.0,,9999,1 pretzel stick,64316,25.0
37231,279900,2343765,5.0,,9999,"1 cup, nuggets",64592,147.0
37232,279901,2343765,6.0,,9999,Quantity not specified,90000,71.0
37233,279902,2343766,1.0,,9999,1 medium/regular,64591,71.0
37234,279903,2343766,2.0,,9999,"1 pretzel, NS as to size",64577,71.0
37235,279904,2343766,3.0,,9999,1 bite size/nugget,64590,14.0
37236,279905,2343766,4.0,,9999,1 pretzel stick,64316,25.0
37237,279906,2343766,5.0,,9999,"1 cup, nuggets",64592,147.0
37238,279907,2343766,6.0,,9999,Quantity not specified,90000,71.0
37239,279908,2343767,1.0,,9999,1 medium/regular,64591,99.0
37240,279909,2343767,2.0,,9999,"1 pretzel, NS as to size",64577,99.0
37241,279910,2343767,3.0,,9999,1 bite size/nugget,64590,14.0
37242,279911,2343767,4.0,,9999,1 pretzel stick,64316,25.0
37243,279912,2343767,5.0,,9999,"1 cup, nuggets",64592,147.0
37244,279913,2343767,6.0,,9999,Quantity not specified,90000,99.0
37245,279914,2343768,1.0,,9999,1 medium/regular,64591,71.0
37246,279915,2343768,2.0,,9999,"1 pretzel, NS as to size",64577,71.0
37247,279916,2343768,3.0,,9999,1 bite size/nugget,64590,14.0
37248,279917,2343768,4.0,,9999,1 pretzel stick,64316,21.0
37249,279918,2343768,5.0,,9999,"1 cup, nuggets",64592,147.0
37250,279919,2343768,6.0,,9999,Quantity not specified,90000,71.0
37251,279920,2343769,1.0,,9999,1 small,62015,62.0
37252,279921,2343769,2.0,,9999,1 medium/regular,64591,120.0
37253,279922,2343769,3.0,,9999,1 large,60919,143.0
37254,279923,2343769,4.0,,9999,1 bite size/nugget,64590,14.0
37255,279924,2343769,5.0,,9999,1 pretzel stick,64316,21.0
37256,279925,2343769,6.0,,9999,"1 pretzel, NS as to size",64577,120.0
37257,279926,2343769,7.0,,9999,"1 cup, nuggets",64592,147.0
37258,279927,2343769,8.0,,9999,Quantity not specified,90000,120.0
37259,279928,2343770,1.0,,9999,1 medium/regular,64591,95.0
37260,279929,2343770,2.0,,9999,"1 pretzel, NS as to size",64577,95.0
37261,279930,2343770,3.0,,9999,1 bite size/nugget,64590,14.0
37262,279931,2343770,4.0,,9999,1 pretzel stick,64316,21.0
37263,279932,2343770,5.0,,9999,"1 cup, nuggets",64592,147.0
37264,279933,2343770,6.0,,9999,Quantity not specified,90000,95.0
37265,279934,2343771,1.0,,9999,1 medium/regular,64591,95.0
37266,279935,2343771,2.0,,9999,"1 pretzel, NS as to size",64577,95.0
37267,279936,2343771,3.0,,9999,1 bite size/nugget,64590,14.0
37268,279937,2343771,4.0,,9999,1 pretzel stick,64316,21.0
37269,279938,2343771,5.0,,9999,"1 cup, nuggets",64592,147.0
37270,279939,2343771,6.0,,9999,Quantity not specified,90000,95.0
37271,279940,2343772,1.0,,9999,1 medium/regular,64591,95.0
37272,279941,2343772,2.0,,9999,"1 pretzel, NS as to size",64577,95.0
37273,279942,2343772,3.0,,9999,1 bite size/nugget,64590,14.0
37274,279943,2343772,4.0,,9999,1 pretzel stick,64316,21.0
37275,279944,2343772,5.0,,9999,"1 cup, nuggets",64592,147.0
37276,279945,2343772,6.0,,9999,Quantity not specified,90000,95.0
37277,279946,2343773,1.0,,9999,1 chip,60570,2.0
37278,279947,2343773,2.0,,9999,1 small single serving bag,64578,28.0
37279,279948,2343773,3.0,,9999,1 medium single serving bag,64579,57.0
37280,279949,2343773,4.0,,9999,1 large single serving bag,64541,85.0
37281,279950,2343773,5.0,,9999,1 100 calorie package,64138,20.0
37282,279951,2343773,6.0,,9999,1 cup,10205,30.0
37283,279952,2343773,7.0,,9999,Quantity not specified,90000,30.0
37284,279953,2343774,1.0,,9999,1 cup,10205,60.0
37285,279954,2343774,2.0,,9999,1 small single serving bag,64578,28.0
37286,279955,2343774,3.0,,9999,1 medium single serving bag,64579,57.0
37287,279956,2343774,4.0,,9999,1 large single serving bag,64541,85.0
37288,279957,2343774,5.0,,9999,1 100 calorie package,64138,20.0
37289,279958,2343774,6.0,,9999,Quantity not specified,90000,60.0
37290,279959,2343775,1.0,,9999,1 bagel chip,60336,5.0
37291,279960,2343775,2.0,,9999,1 miniature/bite size,64233,2.0
37292,279961,2343775,3.0,,9999,1 small or medium single serving bag,64648,45.0
37293,279962,2343775,4.0,,9999,1 large single serving bag,64541,85.0
37294,279963,2343775,5.0,,9999,"1 cup, pieces",10129,60.0
37295,279964,2343775,7.0,,9999,Quantity not specified,90000,18.0
37296,279965,2343776,1.0,,9999,1 cracker chip,64653,3.0
37297,279966,2343776,2.0,,9999,"1 cup, NFS",10010,30.0
37298,279967,2343776,3.0,,9999,Quantity not specified,90000,18.0
37299,279968,2343777,1.0,,9999,1 miniature/bite size pancake,64595,10.0
37300,279969,2343777,2.0,,9999,1 silver dollar pancake,64291,20.0
37301,279970,2343777,3.0,,9999,1 small pancake,64607,20.0
37302,279971,2343777,4.0,,9999,1 medium pancake,64608,50.0
37303,279972,2343777,5.0,,9999,1 large pancake,64609,90.0
37304,279973,2343777,6.0,,9999,1 extra large pancake,64597,150.0
37305,279974,2343777,7.0,,9999,1 surface inch,52000,1.9
37306,279975,2343777,8.0,,9999,Quantity not specified,90000,100.0
37307,279976,2343778,1.0,,9999,1 miniature/bite size pancake,64595,10.0
37308,279977,2343778,2.0,,9999,1 pancake,61602,40.0
37309,279978,2343778,3.0,,9999,1 pouch,61781,80.0
37310,279979,2343778,4.0,,9999,Quantity not specified,90000,80.0
37311,279980,2343779,1.0,,9999,1 miniature/bite size pancake,64595,10.0
37312,279981,2343779,2.0,,9999,1 pancake,61602,40.0
37313,279982,2343779,3.0,,9999,1 pouch,61781,80.0
37314,279983,2343779,4.0,,9999,Quantity not specified,90000,80.0
37315,279984,2343780,1.0,,9999,1 miniature/bite size pancake,64595,10.0
37316,279985,2343780,2.0,,9999,"1 frozen pancake, NFS",64596,40.0
37317,279986,2343780,3.0,,9999,1 pouch,61781,80.0
37318,279987,2343780,4.0,,9999,Quantity not specified,90000,80.0
37319,279988,2343781,1.0,,9999,1 miniature/bite size pancake,64595,10.0
37320,279989,2343781,2.0,,9999,1 pancake,61602,40.0
37321,279990,2343781,3.0,,9999,1 pouch,61781,80.0
37322,279991,2343781,4.0,,9999,Quantity not specified,90000,80.0
37323,279992,2343782,1.0,,9999,1 miniature/bite size pancake,64595,10.0
37324,279993,2343782,2.0,,9999,1 silver dollar pancake,64291,20.0
37325,279994,2343782,3.0,,9999,1 small pancake,64607,20.0
37326,279995,2343782,4.0,,9999,1 medium pancake,64608,50.0
37327,279996,2343782,5.0,,9999,1 large pancake,64609,90.0
37328,279997,2343782,6.0,,9999,1 extra large pancake,64597,150.0
37329,279998,2343782,7.0,,9999,1 surface inch,52000,1.9
37330,279999,2343782,8.0,,9999,Quantity not specified,90000,100.0
37331,280000,2343783,1.0,,9999,1 miniature/bite size pancake,64595,10.0
37332,280001,2343783,2.0,,9999,1 silver dollar pancake,64291,20.0
37333,280002,2343783,3.0,,9999,1 small pancake,64607,20.0
37334,280003,2343783,4.0,,9999,1 medium pancake,64608,50.0
37335,280004,2343783,5.0,,9999,1 large pancake,64609,90.0
37336,280005,2343783,6.0,,9999,1 extra large pancake,64597,150.0
37337,280006,2343783,7.0,,9999,1 surface inch,52000,1.9
