id,fdc_id,nutrient_id,amount
36866,172937.0,1089,1.25
36867,172937.0,1090,22.0
36868,172937.0,1091,266.0
36869,172937.0,1092,216.0
36870,172937.0,1093,1107.0
36871,172937.0,1095,2.32
36872,172937.0,1098,0.19
36873,172937.0,1103,26.4
36875,172937.0,1106,2.0
36878,172937.0,1109,0.24
36879,172937.0,1114,0.6
36881,172937.0,1122,0.0
36882,172937.0,1123,0.0
36883,172937.0,1162,0.0
36884,172937.0,1165,0.426
36885,172937.0,1166,0.303
36886,172937.0,1167,3.979
36887,172937.0,1175,0.427
36888,172937.0,1177,10.0
36889,172937.0,1178,0.99
36890,172937.0,1180,53.1
36891,172937.0,1185,1.3
36895,172937.0,1242,0.0
36896,172937.0,1246,0.0
36897,172937.0,1253,76.0
36898,172937.0,1258,2.783
36911,172937.0,1272,0.022
36915,172937.0,1278,0.0
36918,172937.0,1292,3.172
36919,172937.0,1293,2.466
36920,174582.0,1003,21.07
36921,174582.0,1004,31.65
36922,174582.0,1005,0.72
36923,174582.0,1008,378.0
36925,174582.0,1051,41.19
36929,174582.0,1079,0.0
36930,174582.0,1087,24.0
36931,174582.0,1089,1.36
36932,174582.0,1090,20.0
36933,174582.0,1091,192.0
36934,174582.0,1092,363.0
36935,174582.0,1093,1756.0
36936,174582.0,1095,2.67
36937,174582.0,1098,0.096
36938,174582.0,1103,33.6
36940,174582.0,1106,11.0
36943,174582.0,1109,0.64
36944,174582.0,1114,0.9
36946,174582.0,1122,0.0
36947,174582.0,1123,0.0
36948,174582.0,1162,0.0
36949,174582.0,1165,0.386
36950,174582.0,1166,0.196
36951,174582.0,1167,6.105
36952,174582.0,1175,0.441
36953,174582.0,1177,0.0
36954,174582.0,1178,1.15
36955,174582.0,1180,72.6
36956,174582.0,1185,0.0
36960,174582.0,1242,0.0
36961,174582.0,1246,0.0
36962,174582.0,1253,108.0
36963,174582.0,1258,11.418
36976,174582.0,1272,0.007
36980,174582.0,1278,0.004
36983,174582.0,1292,14.717
36984,174582.0,1293,4.895
36985,174583.0,1003,7.66
36986,174583.0,1004,17.34
36987,174583.0,1005,11.94
36988,174583.0,1008,235.0
36990,174583.0,1051,60.28
36994,174583.0,1079,0.2
36995,174583.0,1087,12.0
36996,174583.0,1089,0.79
36997,174583.0,1090,8.0
36998,174583.0,1091,59.0
36999,174583.0,1092,110.0
37000,174583.0,1093,1013.0
37001,174583.0,1095,1.02
37002,174583.0,1098,0.13
37003,174583.0,1103,9.7
37005,174583.0,1106,26.0
37008,174583.0,1109,1.74
37009,174583.0,1114,0.6
37011,174583.0,1122,0.0
37012,174583.0,1123,0.0
37013,174583.0,1162,0.0
37014,174583.0,1165,0.172
37015,174583.0,1166,0.134
37016,174583.0,1167,1.73
37017,174583.0,1175,0.12
37018,174583.0,1177,2.0
37019,174583.0,1178,1.12
37020,174583.0,1180,62.3
37021,174583.0,1185,1.6
37025,174583.0,1242,0.0
37026,174583.0,1246,0.0
37027,174583.0,1253,38.0
37028,174583.0,1258,5.977
37041,174583.0,1272,0.0
37045,174583.0,1278,0.0
37048,174583.0,1292,7.584
37049,174583.0,1293,2.565
37050,172940.0,1003,17.45
37051,172940.0,1004,30.43
37052,172940.0,1005,3.33
37053,172940.0,1008,362.0
37055,172940.0,1051,45.18
37059,172940.0,1079,0.0
37060,172940.0,1087,9.0
37061,172940.0,1089,2.04
37062,172940.0,1090,14.0
37063,172940.0,1091,111.0
37064,172940.0,1092,260.0
37065,172940.0,1093,1300.0
37066,172940.0,1095,2.56
37067,172940.0,1098,0.15
37068,172940.0,1103,20.3
37070,172940.0,1106,0.0
37073,172940.0,1109,0.22
37074,172940.0,1114,1.1
37076,172940.0,1122,0.0
37077,172940.0,1123,0.0
37078,172940.0,1162,16.6
37079,172940.0,1165,0.15
37080,172940.0,1166,0.33
37081,172940.0,1167,4.31
37082,172940.0,1175,0.26
37083,172940.0,1177,2.0
37084,172940.0,1178,5.5
37085,172940.0,1180,78.9
37086,172940.0,1185,1.3
37090,172940.0,1242,0.0
37091,172940.0,1246,0.0
37092,172940.0,1253,74.0
37093,172940.0,1258,11.51
37106,172940.0,1272,0.0
37110,172940.0,1278,0.0
37113,172940.0,1292,12.97
37114,172940.0,1293,1.2
37115,172941.0,1003,14.81
37116,172941.0,1004,3.77
37117,172941.0,1005,2.2
37118,172941.0,1008,106.0
37120,172941.0,1051,75.98
37124,172941.0,1079,0.0
37125,172941.0,1087,14.0
37126,172941.0,1089,0.42
37127,172941.0,1090,19.0
37128,172941.0,1091,249.0
37129,172941.0,1092,371.0
37130,172941.0,1093,898.0
37131,172941.0,1095,0.94
37132,172941.0,1098,0.024
37133,172941.0,1103,13.0
37135,172941.0,1106,0.0
37138,172941.0,1109,0.13
37139,172941.0,1114,0.2
37141,172941.0,1122,0.0
37142,172941.0,1123,0.0
37143,172941.0,1162,0.0
37144,172941.0,1165,0.038
37145,172941.0,1166,0.145
37146,172941.0,1167,7.15
37147,172941.0,1175,0.41
37148,172941.0,1177,4.0
37149,172941.0,1178,0.37
37150,172941.0,1180,30.1
37151,172941.0,1185,0.0
37155,172941.0,1242,0.0
37156,172941.0,1246,0.0
37157,172941.0,1253,49.0
37158,172941.0,1258,0.906
37171,172941.0,1272,0.005
37175,172941.0,1278,0.002
37178,172941.0,1292,1.145
37179,172941.0,1293,1.024
37180,172942.0,1003,10.5
37181,172942.0,1004,19.4
37182,172942.0,1005,2.6
37183,172942.0,1008,230.0
37185,172942.0,1051,64.9
37189,172942.0,1079,0.0
37190,172942.0,1087,10.0
37191,172942.0,1089,0.88
37192,172942.0,1090,7.0
37193,172942.0,1091,49.0
37194,172942.0,1092,101.0
37195,172942.0,1093,879.0
37196,172942.0,1095,1.6
37197,172942.0,1098,0.03
37198,172942.0,1103,16.9
37200,172942.0,1106,0.0
37203,172942.0,1109,0.22
37204,172942.0,1114,0.6
37206,172942.0,1122,0.0
37207,172942.0,1123,0.0
37208,172942.0,1162,0.0
37209,172942.0,1165,0.087
37210,172942.0,1166,0.107
37211,172942.0,1167,1.613
37212,172942.0,1175,0.12
37213,172942.0,1177,4.0
37214,172942.0,1178,1.02
37215,172942.0,1180,43.7
37216,172942.0,1185,1.6
37220,172942.0,1242,0.0
37221,172942.0,1246,0.0
37222,172942.0,1253,87.0
37223,172942.0,1258,7.125
37236,172942.0,1272,0.0
37240,172942.0,1278,0.0
37243,172942.0,1292,9.628
37244,172942.0,1293,1.29
37245,325658.0,1003,18.2
37246,325658.0,1004,26.2
37247,325658.0,1005,2.15
37248,325658.0,1008,322.0
37250,325658.0,1051,50.9
37254,174586.0,1079,0.0
37255,325658.0,1087,12.0
37256,325658.0,1089,1.29
37257,325658.0,1090,18.6
37258,325658.0,1091,145.0
37259,325658.0,1092,310.0
37260,325658.0,1093,766.0
37261,325658.0,1095,2.41
37262,325658.0,1098,0.074
37263,325658.0,1103,20.2
37265,325658.0,1106,22.0
37268,325658.0,1109,0.8
37269,174586.0,1114,1.0
37271,174586.0,1122,0.0
37272,174586.0,1123,0.0
37273,174586.0,1162,0.0
37274,325658.0,1165,0.31
37275,325658.0,1166,0.242
37276,325658.0,1167,5.73
37277,325658.0,1175,0.343
37278,325658.0,1177,0.0
37279,325658.0,1178,1.06
37280,325658.0,1180,70.4
37281,325658.0,1185,0.0
37287,325658.0,1253,80.0
37288,325658.0,1258,9.15
37301,325658.0,1272,0.003
37305,325658.0,1278,0.005
37308,325658.0,1292,11.6
37309,325658.0,1293,4.96
37310,172949.0,1003,12.5
37311,172949.0,1004,1.59
37312,172949.0,1005,11.21
37313,172949.0,1008,109.0
37315,172949.0,1051,71.5
37319,172949.0,1079,0.0
37320,172949.0,1087,54.0
37321,172949.0,1089,1.78
37322,172949.0,1090,14.0
37323,172949.0,1091,132.0
37324,172949.0,1092,220.0
37325,172949.0,1093,880.0
37326,172949.0,1095,2.92
37327,172949.0,1098,0.117
37328,172949.0,1103,18.7
37330,172949.0,1106,0.0
37333,172949.0,1109,0.0
37334,172949.0,1114,0.1
37336,172949.0,1122,0.0
37337,172949.0,1123,0.0
37338,172949.0,1162,24.0
37339,172949.0,1165,0.162
37340,172949.0,1166,0.154
37341,172949.0,1167,3.466
37342,172949.0,1175,0.181
37343,172949.0,1177,6.0
37344,172949.0,1178,1.06
37345,172949.0,1180,74.9
37346,172949.0,1185,1.8
37350,172949.0,1242,0.0
37351,172949.0,1246,0.0
37352,172949.0,1253,41.0
37353,172949.0,1258,0.5
37366,172949.0,1272,0.0
37370,172949.0,1278,0.0
37373,172949.0,1292,0.74
37374,172949.0,1293,0.35
37375,172950.0,1003,12.5
37376,172950.0,1004,25.1
37377,172950.0,1005,3.4
37378,172950.0,1008,293.0
37380,172950.0,1051,55.5
37384,172950.0,1079,0.0
37385,172950.0,1087,0.0
37386,172950.0,1089,0.64
37387,172950.0,1090,14.0
37388,172950.0,1091,109.0
37389,172950.0,1092,564.0
37390,172950.0,1093,1036.0
37391,172950.0,1095,2.12
37392,172950.0,1098,0.046
37393,172950.0,1103,25.0
37395,172950.0,1106,0.0
37398,172950.0,1109,0.24
37399,172950.0,1114,0.6
37401,172950.0,1122,0.0
37402,172950.0,1123,0.0
37403,172950.0,1162,43.0
37404,172950.0,1165,0.264
37405,172950.0,1166,0.179
37406,172950.0,1167,3.175
37407,172950.0,1175,0.283
37408,172950.0,1177,4.0
37409,172950.0,1178,0.61
37410,172950.0,1180,61.2
37411,172950.0,1185,0.0
37415,172950.0,1242,0.0
37416,172950.0,1246,0.0
37417,172950.0,1253,76.0
37418,172950.0,1258,8.873
37431,172950.0,1272,0.0
37435,172950.0,1278,0.0
37438,172950.0,1292,12.34
37439,172950.0,1293,2.666
37440,172951.0,1003,13.4
37441,172951.0,1004,26.6
37442,172951.0,1005,4.6
37443,172951.0,1008,315.0
37445,172951.0,1051,51.7
37449,172951.0,1079,0.0
37450,172951.0,1087,0.0
37451,172951.0,1089,0.64
37452,172951.0,1090,14.0
37453,172951.0,1091,151.0
37454,172951.0,1092,409.0
37455,172951.0,1093,1411.0
37456,172951.0,1095,1.59
37457,172951.0,1098,0.051
37458,172951.0,1103,22.9
37460,172951.0,1106,0.0
37463,172951.0,1109,0.42
37464,172951.0,1114,0.6
37466,172951.0,1122,0.0
37467,172951.0,1123,0.0
37468,172951.0,1162,0.0
37469,172951.0,1165,0.317
37470,172951.0,1166,0.176
37471,172951.0,1167,3.53
37472,172951.0,1175,0.218
37473,172951.0,1177,3.0
37474,172951.0,1178,0.45
37475,172951.0,1180,68.5
37476,172951.0,1185,0.0
37480,172951.0,1242,0.0
37481,172951.0,1246,0.0
37482,172951.0,1253,71.0
37483,172951.0,1258,9.987
37496,172951.0,1272,0.0
37500,172951.0,1278,0.0
37503,172951.0,1292,13.505
37504,172951.0,1293,2.019
37505,325992.0,1003,16.7
37506,325992.0,1004,10.4
37507,325992.0,1005,0.93
37508,325992.0,1008,169.0
37510,325992.0,1051,69.6
37514,174600.0,1079,0.0
37515,325992.0,1087,32.0
37516,325992.0,1089,1.17
37517,325992.0,1090,18.9
37518,325992.0,1091,178.0
37519,325992.0,1092,310.0
37520,325992.0,1093,599.0
37521,325992.0,1095,2.58
37522,325992.0,1098,0.07
37523,325992.0,1103,12.5
37525,174600.0,1106,0.0
37528,325992.0,1109,0.24
37529,174600.0,1114,0.4
37531,174600.0,1122,0.0
37532,174600.0,1123,0.0
37533,174600.0,1162,0.0
37534,325992.0,1165,0.047
37535,325992.0,1166,0.296
37536,325992.0,1167,5.02
37537,325992.0,1175,0.335
37538,174600.0,1177,6.0
37539,325992.0,1178,1.2
37540,325992.0,1180,59.6
37541,325992.0,1185,0.4
37547,325992.0,1253,78.0
37548,325992.0,1258,2.53
37561,325992.0,1272,0.007
37565,325992.0,1278,0.002
37568,325992.0,1292,3.07
37569,325992.0,1293,3.15
37570,172969.0,1003,8.06
37571,172969.0,1004,13.87
37572,172969.0,1005,14.06
37573,172969.0,1008,213.0
37575,172969.0,1051,62.47
37579,172969.0,1079,0.3
37580,172969.0,1087,7.0
37581,172969.0,1089,1.89
37582,172969.0,1090,13.0
37583,172969.0,1091,76.0
37584,172969.0,1092,158.0
37585,172969.0,1093,482.0
37586,172969.0,1095,1.06
37587,172969.0,1098,0.212
37588,172969.0,1103,17.4
37590,172969.0,1106,626.0
37593,172969.0,1109,0.15
37594,172969.0,1114,0.3
37596,172969.0,1122,0.0
37597,172969.0,1123,0.0
37598,172969.0,1162,2.5
37599,172969.0,1165,0.116
37600,172969.0,1166,0.287
37601,172969.0,1167,2.273
37602,172969.0,1175,0.12
37603,172969.0,1177,5.0
37604,172969.0,1178,0.31
37605,172969.0,1180,72.4
37606,172969.0,1185,3.4
37610,172969.0,1242,0.0
37611,172969.0,1246,0.0
37612,172969.0,1253,49.0
37613,172969.0,1258,4.732
37626,172969.0,1272,0.0
37630,172969.0,1278,0.0
37633,172969.0,1292,6.156
37634,172969.0,1293,1.664
37635,324157.0,1003,13.3
37636,324157.0,1004,28.7
37637,324157.0,1005,3.37
37638,324157.0,1008,328.0
37640,324157.0,1051,51.7
37644,174616.0,1079,0.0
37645,324157.0,1087,35.0
37646,324157.0,1089,1.55
37647,324157.0,1090,19.7
37648,324157.0,1091,124.0
37649,324157.0,1092,263.0
37650,324157.0,1093,866.0
37651,324157.0,1095,2.14
37652,324157.0,1098,0.075
37653,324157.0,1103,11.6
37655,324157.0,1106,18.0
37658,324157.0,1109,0.33
37659,174616.0,1114,0.1
37661,174616.0,1122,0.0
37662,174616.0,1123,0.0
37663,324157.0,1162,19.2
37664,324157.0,1165,0.054
37665,324157.0,1166,0.132
37666,324157.0,1167,2.43
37667,324157.0,1175,0.15
37668,174616.0,1177,7.0
37669,324157.0,1178,1.13
37670,324157.0,1180,38.3
37671,174616.0,1185,2.8
37677,324157.0,1253,61.0
37678,324157.0,1258,11.3
37691,324157.0,1272,0.002
37695,324157.0,1278,0.0
37698,324157.0,1292,12.7
37699,324157.0,1293,1.91
37700,173874.0,1003,17.4
37701,173874.0,1004,1.86
37702,173874.0,1005,2.92
37703,173874.0,1008,98.0
37705,173874.0,1051,74.47
37709,173874.0,1079,0.0
37710,173874.0,1087,11.0
37711,173874.0,1089,0.39
37712,173874.0,1090,26.0
37713,173874.0,1091,257.0
37714,173874.0,1092,360.0
37715,173874.0,1093,1032.0
37716,173874.0,1095,0.51
37717,173874.0,1098,0.02
37718,173874.0,1103,13.2
37720,173874.0,1106,2.0
37723,173874.0,1109,0.32
37724,173874.0,1114,0.1
37726,173874.0,1122,0.0
37727,173874.0,1123,0.0
37728,173874.0,1162,0.0
37729,173874.0,1165,0.048
37730,173874.0,1166,0.071
37731,173874.0,1167,9.055
37732,173874.0,1175,0.445
37733,173874.0,1177,7.0
37734,173874.0,1178,0.14
37735,173874.0,1180,44.2
37736,173874.0,1185,0.0
37740,173874.0,1242,0.0
37741,173874.0,1246,0.0
37742,173874.0,1253,51.0
37743,173874.0,1258,0.564
37756,173874.0,1272,0.003
37760,173874.0,1278,0.001
37763,173874.0,1292,0.74
37764,173874.0,1293,0.452
37765,173875.0,1003,9.72
37766,173875.0,1004,24.18
37767,173875.0,1005,5.02
37768,173875.0,1008,277.0
37770,173875.0,1051,57.58
37774,173875.0,1079,0.0
37775,173875.0,1087,106.0
37776,173875.0,1089,1.04
37777,173875.0,1090,11.0
37778,173875.0,1091,175.0
37779,173875.0,1092,359.0
37780,173875.0,1093,976.0
37781,173875.0,1095,1.14
37782,173875.0,1098,0.042
37783,173875.0,1103,12.4
37785,173875.0,1106,31.0
37788,173875.0,1109,0.44
37789,173875.0,1114,0.7
37791,173875.0,1122,0.0
37792,173875.0,1123,0.0
37793,173875.0,1162,22.5
37794,173875.0,1165,0.047
37795,173875.0,1166,0.145
37796,173875.0,1167,2.813
37797,173875.0,1175,0.063
37798,173875.0,1177,6.0
37799,173875.0,1178,0.71
37800,173875.0,1180,50.2
37801,173875.0,1185,0.1
37805,173875.0,1242,0.0
37806,173875.0,1246,0.0
37807,173875.0,1253,78.0
37808,173875.0,1258,7.583
37821,173875.0,1272,0.007
37825,173875.0,1278,0.004
37828,173875.0,1292,9.929
37829,173875.0,1293,5.386
37830,171636.0,1003,20.94
37831,171636.0,1004,20.32
37832,171636.0,1005,0.15
37833,171636.0,1008,267.0
37835,171636.0,1051,55.88
37839,171636.0,1079,0.0
37840,171636.0,1087,19.0
37841,171636.0,1089,1.91
37842,171636.0,1090,22.0
37843,171636.0,1091,185.0
37844,171636.0,1092,328.0
37845,171636.0,1093,698.0
37846,171636.0,1095,3.14
37847,171636.0,1098,0.088
37848,171636.0,1103,30.0
37850,171636.0,1106,28.0
37853,171636.0,1109,1.22
37854,171636.0,1114,1.4
37856,171636.0,1122,0.0
37857,171636.0,1123,0.0
37858,171636.0,1162,0.0
37859,171636.0,1165,0.377
37860,171636.0,1166,0.21
37861,171636.0,1167,7.737
37862,171636.0,1175,0.282
37863,171636.0,1177,1.0
37864,171636.0,1178,1.16
37865,171636.0,1180,70.3
37866,171636.0,1185,0.0
37870,171636.0,1242,0.0
37871,171636.0,1246,0.0
37872,171636.0,1253,82.0
37873,171636.0,1258,6.034
37886,171636.0,1272,0.002
37890,171636.0,1278,0.003
37893,171636.0,1292,8.02
37894,171636.0,1293,4.192
37895,173877.0,1003,12.45
37896,173877.0,1004,29.68
37897,173877.0,1005,5.03
37898,173877.0,1008,337.0
37900,173877.0,1051,49.38
37904,173877.0,1079,0.0
37905,173877.0,1087,42.0
37906,173877.0,1089,0.99
37907,173877.0,1090,16.0
37908,173877.0,1091,204.0
37909,173877.0,1092,306.0
37910,173877.0,1093,1062.0
37911,173877.0,1095,1.53
37912,173877.0,1098,0.056
37913,173877.0,1103,19.8
37915,173877.0,1106,9.0
37918,173877.0,1109,0.38
37919,173877.0,1114,0.9
37921,173877.0,1122,0.0
37922,173877.0,1123,0.0
37923,173877.0,1162,14.7
37924,173877.0,1165,0.15
37925,173877.0,1166,0.212
37926,173877.0,1167,3.727
37927,173877.0,1175,0.097
37928,173877.0,1177,0.0
37929,173877.0,1178,0.72
37930,173877.0,1180,41.8
37931,173877.0,1185,0.0
37935,173877.0,1242,0.0
37936,173877.0,1246,0.0
37937,173877.0,1253,73.0
37938,173877.0,1258,9.894
37951,173877.0,1272,0.007
37955,173877.0,1278,0.004
37958,173877.0,1292,12.564
37959,173877.0,1293,5.383
37960,171637.0,1003,10.34
37961,171637.0,1004,23.77
37962,171637.0,1005,6.31
37963,171637.0,1008,281.0
37965,171637.0,1051,55.93
37969,171637.0,1079,0.0
37970,171637.0,1087,125.0
37971,171637.0,1089,1.24
37972,171637.0,1090,15.0
37973,171637.0,1091,212.0
37974,171637.0,1092,320.0
37975,171637.0,1093,1379.0
37976,171637.0,1095,1.06
37977,171637.0,1098,0.035
37978,171637.0,1103,14.4
37980,171637.0,1106,0.0
37983,171637.0,1109,0.59
37984,171637.0,1114,0.8
37986,171637.0,1122,0.0
37987,171637.0,1123,0.0
37988,171637.0,1162,0.0
37989,171637.0,1165,0.047
37990,171637.0,1166,0.158
37991,171637.0,1167,3.187
37992,171637.0,1175,0.193
37993,171637.0,1177,7.0
37994,171637.0,1178,0.47
37995,171637.0,1180,59.3
37996,171637.0,1185,1.7
38000,171637.0,1242,0.0
38001,171637.0,1246,0.0
38002,171637.0,1253,92.0
38003,171637.0,1258,7.389
38016,171637.0,1272,0.006
38020,171637.0,1278,0.003
38023,171637.0,1292,10.269
38024,171637.0,1293,4.59
38025,171639.0,1003,29.5
38026,171639.0,1004,25.87
38027,171639.0,1005,4.24
38028,171639.0,1008,368.0
38030,171639.0,1051,34.46
38034,171639.0,1079,0.0
38035,171639.0,1087,163.0
38036,171639.0,1089,2.63
38037,171639.0,1090,30.0
38038,171639.0,1091,416.0
38039,171639.0,1092,666.0
38040,171639.0,1093,2021.0
38041,171639.0,1095,4.71
38042,171639.0,1098,0.118
38043,171639.0,1103,28.5
38045,171639.0,1106,19.0
38048,171639.0,1109,0.14
38049,171639.0,1114,1.2
38051,171639.0,1122,0.0
38052,171639.0,1123,0.0
38053,171639.0,1162,0.0
38054,171639.0,1165,0.049
38055,171639.0,1166,0.398
38056,171639.0,1167,8.102
38057,171639.0,1175,0.374
38058,171639.0,1177,15.0
38059,171639.0,1178,1.88
38060,171639.0,1180,87.9
38061,171639.0,1185,0.0
38065,171639.0,1242,0.0
38066,171639.0,1246,0.0
38067,171639.0,1253,153.0
38068,171639.0,1258,6.933
38081,171639.0,1272,0.012
38085,171639.0,1278,0.024
38088,171639.0,1292,9.382
38089,171639.0,1293,6.871
38090,171640.0,1003,13.33
38091,171640.0,1004,20.0
38092,171640.0,1005,4.8
38093,171640.0,1008,253.0
38095,171640.0,1051,58.93
38099,171640.0,1079,0.0
38100,171640.0,1087,10.0
38101,171640.0,1089,0.72
38102,171640.0,1090,19.0
38103,171640.0,1091,145.0
38104,171640.0,1092,156.0
38105,171640.0,1093,900.0
38106,171640.0,1095,1.61
38107,171640.0,1098,0.063
38108,171640.0,1103,19.4
38110,171640.0,1106,8.0
38113,171640.0,1109,2.7
38114,171640.0,1114,0.2
38116,171640.0,1122,0.0
38117,171640.0,1123,0.0
38118,171640.0,1162,24.0
38119,171640.0,1165,0.029
38120,171640.0,1166,0.183
38121,171640.0,1167,6.222
38122,171640.0,1175,0.401
38123,171640.0,1177,6.0
38124,171640.0,1178,0.66
38125,171640.0,1180,56.9
38126,171640.0,1185,10.8
38130,171640.0,1242,0.0
38131,171640.0,1246,0.0
38132,171640.0,1253,100.0
38133,171640.0,1258,6.667
38146,171640.0,1272,0.002
38150,171640.0,1278,0.004
38153,171640.0,1292,8.571
38154,171640.0,1293,4.275
38155,173880.0,1003,21.43
38156,173880.0,1004,4.46
38157,173880.0,1005,14.25
38158,173880.0,1008,183.0
38160,173880.0,1051,56.01
38164,173880.0,1079,0.0
38165,173880.0,1087,0.0
38166,173880.0,1089,1.29
38167,173880.0,1090,43.0
38168,173880.0,1091,286.0
38169,173880.0,1092,1062.0
38170,173880.0,1093,446.0
38171,173880.0,1095,2.41
38172,173880.0,1098,0.449
38173,173880.0,1103,31.3
38175,173880.0,1106,0.0
38178,173880.0,1109,1.35
38179,173880.0,1114,0.1
38181,173880.0,1122,0.0
38182,173880.0,1123,0.0
38183,173880.0,1162,0.0
38184,173880.0,1165,0.396
38185,173880.0,1166,0.469
38186,173880.0,1167,12.857
38187,173880.0,1175,0.536
38188,173880.0,1177,71.0
38189,173880.0,1178,0.15
38190,173880.0,1180,39.8
38191,173880.0,1185,34.8
38195,173880.0,1242,0.0
38196,173880.0,1246,0.0
38197,173880.0,1253,36.0
38198,173880.0,1258,0.893
38211,173880.0,1272,0.003
38215,173880.0,1278,0.002
38218,173880.0,1292,1.797
38219,173880.0,1293,1.526
38285,171641.0,1003,10.0
38286,171641.0,1004,4.6
38287,171641.0,1005,80.3
38288,171641.0,1008,389.0
38290,171641.0,1051,1.2
38294,171641.0,1079,7.1
38295,171641.0,1087,35.0
38296,171641.0,1089,30.0
38297,171641.0,1090,99.0
38298,171641.0,1091,309.0
38299,171641.0,1092,267.0
38300,171641.0,1093,592.0
38301,171641.0,1095,5.0
38302,171641.0,1098,0.3
38303,171641.0,1103,20.9
38305,171641.0,1106,741.0
38308,171641.0,1109,0.31
38309,171641.0,1114,6.7
38311,171641.0,1122,0.0
38312,171641.0,1123,334.0
38313,171641.0,1162,20.0
38314,171641.0,1165,1.3
38315,171641.0,1166,1.4
38316,171641.0,1167,16.7
38317,171641.0,1175,1.7
38318,171641.0,1177,667.0
38319,171641.0,1178,5.0
38320,171641.0,1180,25.6
38321,171641.0,1185,1.4
38325,171641.0,1242,0.0
38326,171641.0,1246,5.0
38327,171641.0,1253,0.0
38328,171641.0,1258,1.1
38341,171641.0,1272,0.0
38345,171641.0,1278,0.0
38348,171641.0,1292,1.5
38349,171641.0,1293,1.8
38415,171642.0,1003,4.39
38416,171642.0,1004,5.12
38417,171642.0,1005,85.51
38418,171642.0,1008,398.0
38420,171642.0,1051,2.5
38424,171642.0,1079,2.5
38425,171642.0,1087,11.0
38426,171642.0,1089,19.42
38427,171642.0,1090,55.0
38428,171642.0,1091,167.0
38429,171642.0,1092,186.0
38430,171642.0,1093,754.0
38431,171642.0,1095,16.16
38432,171642.0,1098,0.111
38433,171642.0,1103,6.5
38435,171642.0,1106,7.0
38438,171642.0,1109,0.62
38439,171642.0,1114,0.0
38441,171642.0,1122,0.0
38442,171642.0,1123,645.0
38443,171642.0,1162,0.0
38444,171642.0,1165,1.614
38445,171642.0,1166,1.822
38446,171642.0,1167,21.465
38447,171642.0,1175,2.138
38448,171642.0,1177,1555.0
38449,171642.0,1178,0.0
38450,171642.0,1180,8.6
38451,171642.0,1185,0.6
38455,171642.0,1242,0.0
38456,171642.0,1246,0.0
38457,171642.0,1253,0.0
38458,171642.0,1258,3.346
38471,171642.0,1272,0.0
38475,171642.0,1278,0.0
38478,171642.0,1292,0.639
38479,171642.0,1293,0.747
38480,171643.0,1003,4.45
38481,171643.0,1004,4.83
38482,171643.0,1005,85.93
38483,171643.0,1008,397.0
38485,171643.0,1051,2.5
38489,171643.0,1079,2.6
38490,171643.0,1087,11.0
38491,171643.0,1089,19.8
38492,171643.0,1090,55.0
38493,171643.0,1091,168.0
38494,171643.0,1092,187.0
38495,171643.0,1093,725.0
38496,171643.0,1095,15.56
38497,171643.0,1098,0.119
38498,171643.0,1103,10.4
38500,171643.0,1106,7.0
38503,171643.0,1109,0.63
38504,171643.0,1114,0.0
38506,171643.0,1122,0.0
38507,171643.0,1123,538.0
38508,171643.0,1162,0.1
38509,171643.0,1165,1.6
38510,171643.0,1166,1.8
38511,171643.0,1167,20.75
38512,171643.0,1175,2.14
38513,171643.0,1177,1630.0
38514,171643.0,1178,0.0
38515,171643.0,1180,8.6
38516,171643.0,1185,0.6
38520,171643.0,1242,0.0
38521,171643.0,1246,0.0
38522,171643.0,1253,0.0
38523,171643.0,1258,3.08
38536,171643.0,1272,0.0
38540,171643.0,1278,0.0
38543,171643.0,1292,0.63
38544,171643.0,1293,0.75
38545,171644.0,1003,7.1
38546,171644.0,1004,9.23
38547,171644.0,1005,78.65
38548,171644.0,1008,417.0
38550,171644.0,1051,2.5
38554,171644.0,1079,2.7
38555,171644.0,1087,9.0
38556,171644.0,1089,18.36
38557,171644.0,1090,69.0
38558,171644.0,1091,194.0
38559,171644.0,1092,236.0
38560,171644.0,1093,742.0
38561,171644.0,1095,15.29
38562,171644.0,1098,0.111
38563,171644.0,1103,7.5
38565,171644.0,1106,8.0
38568,171644.0,1109,0.61
38569,171644.0,1114,0.0
38571,171644.0,1122,0.0
38572,171644.0,1123,850.0
38573,171644.0,1162,0.0
38574,171644.0,1165,1.53
38575,171644.0,1166,1.732
38576,171644.0,1167,20.36
38577,171644.0,1175,2.038
38578,171644.0,1177,1554.0
38579,171644.0,1178,0.0
38580,171644.0,1180,14.7
38581,171644.0,1185,0.2
38585,171644.0,1242,0.0
38586,171644.0,1246,0.0
38587,171644.0,1253,0.0
38588,171644.0,1258,3.92
38601,171644.0,1272,0.0
38605,171644.0,1278,0.0
38608,171644.0,1292,2.641
38609,171644.0,1293,2.148
38610,173884.0,1003,12.4
38611,173884.0,1004,6.6
38612,173884.0,1005,73.2
38613,173884.0,1008,372.0
38615,173884.0,1051,3.76
38619,173884.0,1079,10.1
38620,173884.0,1087,357.0
38621,173884.0,1089,28.9
38622,173884.0,1090,114.0
38623,173884.0,1091,357.0
38624,173884.0,1092,633.0
38625,173884.0,1093,497.0
38626,173884.0,1095,13.4
38627,173884.0,1098,0.387
38628,173884.0,1103,24.9
38630,173884.0,1106,990.0
38633,173884.0,1109,0.41
38634,173884.0,1114,3.6
38636,173884.0,1122,0.0
